"Tag Code","Event Type Name","Event Site Name","Event Date MMDDYYYY","Event Release Site Name","Event Release Date MMDDYYYY","Antenna ID","Antenna Group Name","Antenna Group Configuration Value","Antenna Group Sort Value","Event Site Code Value","Event Release Date Time Value","Event Date Time Value","CTH Count"
"3D9.1C2D58BED6","Observation","GRA - Lower Granite Dam Adult","6/18/2010","","","08","WEIR 730","140","4","GRA","","6/18/2010 12:27:56 PM","1"
"3D9.1C2D58BED7","Mark","LGRLDR - LGR - Release into the Adult Fish Ladder","6/25/2010","LGRLDR - LGR - Release into the Adult Fish Ladder","6/25/2010","NA","NA","0","NA","LGRLDR","6/25/2010 9:01:00 AM","6/25/2010 9:01:00 AM","1"
"3D9.1C2D58BED7","Observation","GRA - Lower Granite Dam Adult","6/25/2010","","","02","WEIR 733","140","1","GRA","","6/25/2010 10:56:02 AM","1"
"3D9.1C2D58BED7","Observation","GRA - Lower Granite Dam Adult","6/25/2010","","","04","WEIR 732","140","2","GRA","","6/25/2010 10:55:39 AM","1"
"3D9.1C2D58BED7","Observation","GRA - Lower Granite Dam Adult","6/25/2010","","","06","WEIR 731","140","3","GRA","","6/25/2010 10:55:24 AM","1"
"3D9.1C2D58BED7","Observation","GRA - Lower Granite Dam Adult","6/25/2010","","","08","WEIR 730","140","4","GRA","","6/25/2010 10:54:46 AM","1"
"3D9.1C2D58BF03","Mark","LGRLDR - LGR - Release into the Adult Fish Ladder","6/19/2010","LGRLDR - LGR - Release into the Adult Fish Ladder","6/19/2010","NA","NA","0","NA","LGRLDR","6/19/2010 7:59:00 AM","6/19/2010 7:59:00 AM","1"
"3D9.1C2D58BF03","Observation","GRA - Lower Granite Dam Adult","6/19/2010","","","02","WEIR 733","140","1","GRA","","6/19/2010 10:28:23 AM","1"
"3D9.1C2D58BF03","Observation","GRA - Lower Granite Dam Adult","6/19/2010","","","04","WEIR 732","140","2","GRA","","6/19/2010 10:28:11 AM","1"
"3D9.1C2D58BF03","Observation","GRA - Lower Granite Dam Adult","6/19/2010","","","06","WEIR 731","140","3","GRA","","6/19/2010 10:27:59 AM","1"
"3D9.1C2D58BF03","Observation","GRA - Lower Granite Dam Adult","6/19/2010","","","08","WEIR 730","140","4","GRA","","6/19/2010 10:27:46 AM","1"
"3D9.1C2D58BFEA","Mark","LGRLDR - LGR - Release into the Adult Fish Ladder","7/3/2010","LGRLDR - LGR - Release into the Adult Fish Ladder","7/3/2010","NA","NA","0","NA","LGRLDR","7/3/2010 8:00:00 AM","7/3/2010 8:00:00 AM","1"
"3D9.1C2D58BFEA","Observation","GRA - Lower Granite Dam Adult","7/3/2010","","","02","WEIR 733","140","1","GRA","","7/3/2010 11:32:59 AM","1"
"3D9.1C2D58BFEA","Observation","GRA - Lower Granite Dam Adult","7/3/2010","","","04","WEIR 732","140","2","GRA","","7/3/2010 11:32:36 AM","1"
"3D9.1C2D58BFEA","Observation","GRA - Lower Granite Dam Adult","7/3/2010","","","06","WEIR 731","140","3","GRA","","7/3/2010 11:32:24 AM","1"
"3D9.1C2D58BFEA","Observation","GRA - Lower Granite Dam Adult","7/3/2010","","","08","WEIR 730","140","4","GRA","","7/3/2010 11:31:58 AM","1"
"3D9.1C2D58BFEA","Observation","SFG - SF Salmon at Guard Station Br.","7/14/2010","","","A2","IN-STREAM ARRAY","100","A","SFG","","7/14/2010 8:49:00 PM","1"
"3D9.1C2D58BFEA","Observation","SFG - SF Salmon at Guard Station Br.","7/14/2010","","","A3","IN-STREAM ARRAY","100","A","SFG","","7/14/2010 8:49:06 PM","1"
"3D9.1C2D58BFEA","Observation","STR - SF Salmon Satellite Facility","7/25/2010","","","A1","DAMBOARD 1 - ORIFICE","100","1","STR","","7/25/2010 12:14:08 PM","1"
"3D9.1C2D58BFEA","Observation","STR - SF Salmon Satellite Facility","7/25/2010","","","A1","DAMBOARD 1 - ORIFICE","100","1","STR","","7/25/2010 12:19:29 PM","1"
"3D9.1C2D58BFEA","Observation","STR - SF Salmon Satellite Facility","7/25/2010","","","A3","DAMBOARD 4 - ORIFICE","100","3","STR","","7/25/2010 12:10:03 PM","1"
"3D9.1C2D58BFEA","Recapture","SALRSF - South Fork Salmon River","6/23/2010","SALRSF - South Fork Salmon River","7/26/2010","NA","NA","0","NA","SALRSF","7/26/2010 12:00:00 AM","6/23/2010 12:01:00 PM","1"
"3D9.1C2D58C019","Mark","LGRLDR - LGR - Release into the Adult Fish Ladder","6/14/2010","LGRLDR - LGR - Release into the Adult Fish Ladder","6/14/2010","NA","NA","0","NA","LGRLDR","6/14/2010 7:55:00 AM","6/14/2010 7:55:00 AM","1"
"3D9.1C2D58C019","Observation","GRA - Lower Granite Dam Adult","6/14/2010","","","02","WEIR 733","140","1","GRA","","6/14/2010 10:25:22 AM","1"
"3D9.1C2D58C019","Observation","GRA - Lower Granite Dam Adult","6/14/2010","","","04","WEIR 732","140","2","GRA","","6/14/2010 10:25:09 AM","1"
"3D9.1C2D58C019","Observation","GRA - Lower Granite Dam Adult","6/14/2010","","","06","WEIR 731","140","3","GRA","","6/14/2010 10:24:53 AM","1"
"3D9.1C2D58C019","Observation","GRA - Lower Granite Dam Adult","6/14/2010","","","08","WEIR 730","140","4","GRA","","6/14/2010 10:23:16 AM","1"
"3D9.1C2D58C03B","Mark","LGRLDR - LGR - Release into the Adult Fish Ladder","6/19/2010","LGRLDR - LGR - Release into the Adult Fish Ladder","6/19/2010","NA","NA","0","NA","LGRLDR","6/19/2010 7:59:00 AM","6/19/2010 7:59:00 AM","1"
"3D9.1C2D58C03B","Observation","GRA - Lower Granite Dam Adult","6/19/2010","","","02","WEIR 733","140","1","GRA","","6/19/2010 12:52:33 PM","1"
"3D9.1C2D58C03B","Observation","GRA - Lower Granite Dam Adult","6/19/2010","","","04","WEIR 732","140","2","GRA","","6/19/2010 12:52:03 PM","1"
"3D9.1C2D58C03B","Observation","GRA - Lower Granite Dam Adult","6/19/2010","","","06","WEIR 731","140","3","GRA","","6/19/2010 12:51:24 PM","1"
"3D9.1C2D58C03B","Observation","GRA - Lower Granite Dam Adult","6/19/2010","","","08","WEIR 730","140","4","GRA","","6/19/2010 12:50:40 PM","1"
"3D9.1C2D58C03B","Observation","KRS - SF Salmon River at Krassel Cr.","7/10/2010","","","04","IN-RIVER PASS-OVER MUX ARRAY","100","1","KRS","","7/10/2010 5:09:43 AM","1"
"3D9.1C2D58C03B","Observation","SFG - SF Salmon at Guard Station Br.","7/5/2010","","","A4","IN-STREAM ARRAY","100","A","SFG","","7/5/2010 9:26:03 AM","1"
"3D9.1C2D58C095","Mark","LGRLDR - LGR - Release into the Adult Fish Ladder","7/2/2010","LGRLDR - LGR - Release into the Adult Fish Ladder","7/2/2010","NA","NA","0","NA","LGRLDR","7/2/2010 8:07:00 AM","7/2/2010 8:07:00 AM","1"
"3D9.1C2D58C095","Observation","GRA - Lower Granite Dam Adult","7/2/2010","","","02","WEIR 733","140","1","GRA","","7/2/2010 6:37:05 PM","1"
"3D9.1C2D58C095","Observation","GRA - Lower Granite Dam Adult","7/2/2010","","","04","WEIR 732","140","2","GRA","","7/2/2010 6:35:52 PM","1"
"3D9.1C2D58C095","Observation","GRA - Lower Granite Dam Adult","7/2/2010","","","06","WEIR 731","140","3","GRA","","7/2/2010 6:35:16 PM","1"
"3D9.1C2D58C095","Observation","GRA - Lower Granite Dam Adult","7/2/2010","","","08","WEIR 730","140","4","GRA","","7/2/2010 6:34:55 PM","1"
"3D9.1C2D58C09D","Mark","LGRLDR - LGR - Release into the Adult Fish Ladder","5/27/2010","LGRLDR - LGR - Release into the Adult Fish Ladder","5/27/2010","NA","NA","0","NA","LGRLDR","5/27/2010 9:19:00 AM","5/27/2010 9:19:00 AM","1"
"3D9.1C2D58C09D","Observation","GRA - Lower Granite Dam Adult","5/27/2010","","","02","WEIR 733","140","1","GRA","","5/27/2010 11:30:42 AM","1"
"3D9.1C2D58C09D","Observation","GRA - Lower Granite Dam Adult","5/27/2010","","","04","WEIR 732","140","2","GRA","","5/27/2010 11:29:58 AM","1"
"3D9.1C2D58C09D","Observation","GRA - Lower Granite Dam Adult","5/27/2010","","","06","WEIR 731","140","3","GRA","","5/27/2010 11:29:46 AM","1"
"3D9.1C2D58C09D","Observation","GRA - Lower Granite Dam Adult","5/27/2010","","","07","WEIR 730","140","4","GRA","","5/27/2010 11:28:51 AM","1"
"3D9.1C2D58C09D","Observation","VC1 - Valley Creek, Upstream Site","9/2/2010","","","02","Upstream Array","110","1","VC1","","9/2/2010 11:40:48 PM","1"
"3D9.1C2D58C09D","Observation","VC1 - Valley Creek, Upstream Site","9/2/2010","","","03","Downstream Array","110","2","VC1","","9/2/2010 11:45:02 PM","1"
"3D9.1C2D58C09D","Observation","VC1 - Valley Creek, Upstream Site","9/2/2010","","","04","Downstream Array","110","2","VC1","","9/2/2010 11:40:44 PM","1"
"3D9.1C2D58C09D","Observation","VC2 - Valley Creek, Downstream Site","9/8/2010","","","01","UPSTREAM 3-ANTENNA ARRAY","120","1","VC2","","9/8/2010 12:46:12 PM","1"
"3D9.1C2D58C09D","Observation","VC2 - Valley Creek, Downstream Site","9/8/2010","","","04","DOWNSTREAM 3-ANTENNA ARRAY","120","2","VC2","","9/8/2010 12:46:17 PM","1"
"3D9.1C2D58C09D","Observation","VC2 - Valley Creek, Downstream Site","9/11/2010","","","02","UPSTREAM 3-ANTENNA ARRAY","120","1","VC2","","9/11/2010 4:37:53 PM","1"
"3D9.1C2D58C09D","Observation","VC2 - Valley Creek, Downstream Site","9/11/2010","","","05","DOWNSTREAM 3-ANTENNA ARRAY","120","2","VC2","","9/11/2010 4:37:35 PM","1"
"3D9.1C2D58C0F7","Mark","LGRLDR - LGR - Release into the Adult Fish Ladder","6/9/2010","LGRLDR - LGR - Release into the Adult Fish Ladder","6/9/2010","NA","NA","0","NA","LGRLDR","6/9/2010 2:54:00 PM","6/9/2010 2:54:00 PM","1"
"3D9.1C2D58C0F7","Observation","GRA - Lower Granite Dam Adult","6/10/2010","","","02","WEIR 733","140","1","GRA","","6/10/2010 2:27:46 PM","1"
"3D9.1C2D58C0F7","Observation","GRA - Lower Granite Dam Adult","6/10/2010","","","04","WEIR 732","140","2","GRA","","6/10/2010 2:27:33 PM","1"
"3D9.1C2D58C0F7","Observation","GRA - Lower Granite Dam Adult","6/10/2010","","","06","WEIR 731","140","3","GRA","","6/10/2010 2:23:51 PM","1"
"3D9.1C2D58C0F7","Observation","GRA - Lower Granite Dam Adult","6/10/2010","","","07","WEIR 730","140","4","GRA","","6/10/2010 2:23:33 PM","1"
"3D9.1C2D58C0F7","Observation","KRS - SF Salmon River at Krassel Cr.","7/14/2010","","","05","IN-RIVER PASS-OVER MUX ARRAY","100","1","KRS","","7/14/2010 9:09:05 AM","1"
"3D9.1C2D58C0F7","Observation","SFG - SF Salmon at Guard Station Br.","7/10/2010","","","A6","IN-STREAM ARRAY","100","A","SFG","","7/10/2010 7:15:50 PM","1"
"3D9.1C2D58C207","Mark","LGRLDR - LGR - Release into the Adult Fish Ladder","6/17/2010","LGRLDR - LGR - Release into the Adult Fish Ladder","6/17/2010","NA","NA","0","NA","LGRLDR","6/17/2010 9:02:00 AM","6/17/2010 9:02:00 AM","1"
"3D9.1C2D58C207","Observation","GRA - Lower Granite Dam Adult","6/17/2010","","","02","WEIR 733","140","1","GRA","","6/17/2010 1:29:12 PM","1"
"3D9.1C2D58C207","Observation","GRA - Lower Granite Dam Adult","6/17/2010","","","04","WEIR 732","140","2","GRA","","6/17/2010 1:26:10 PM","1"
"3D9.1C2D58C207","Observation","GRA - Lower Granite Dam Adult","6/17/2010","","","06","WEIR 731","140","3","GRA","","6/17/2010 1:26:01 PM","1"
"3D9.1C2D58C207","Observation","GRA - Lower Granite Dam Adult","6/17/2010","","","08","WEIR 730","140","4","GRA","","6/17/2010 1:25:49 PM","1"
"3D9.1C2D58C207","Observation","SFG - SF Salmon at Guard Station Br.","7/2/2010","","","A1","IN-STREAM ARRAY","100","A","SFG","","7/2/2010 8:46:29 AM","1"
"3D9.1C2D58C207","Observation","STR - SF Salmon Satellite Facility","7/15/2010","","","A1","DAMBOARD 1 - ORIFICE","100","1","STR","","7/15/2010 1:23:17 AM","1"
"3D9.1C2D58C207","Observation","STR - SF Salmon Satellite Facility","7/15/2010","","","A1","DAMBOARD 1 - ORIFICE","100","1","STR","","7/15/2010 1:28:43 AM","1"
"3D9.1C2D58C207","Observation","STR - SF Salmon Satellite Facility","7/15/2010","","","A2","DAMBOARD 1 - OVERFLOW","100","2","STR","","7/15/2010 1:17:31 AM","1"
"3D9.1C2D58C207","Observation","STR - SF Salmon Satellite Facility","7/15/2010","","","A3","DAMBOARD 4 - ORIFICE","100","3","STR","","7/15/2010 1:12:47 AM","1"
"3D9.1C2D58C207","Recapture","SALRSF - South Fork Salmon River","6/23/2010","SALRSF - South Fork Salmon River","7/15/2010","NA","NA","0","NA","SALRSF","7/15/2010 12:00:00 AM","6/23/2010 12:01:00 PM","1"
"3D9.1C2D58C236","Mark","LGRLDR - LGR - Release into the Adult Fish Ladder","6/17/2010","LGRLDR - LGR - Release into the Adult Fish Ladder","6/17/2010","NA","NA","0","NA","LGRLDR","6/17/2010 9:02:00 AM","6/17/2010 9:02:00 AM","1"
"3D9.1C2D58C236","Observation","GRA - Lower Granite Dam Adult","6/17/2010","","","02","WEIR 733","140","1","GRA","","6/17/2010 12:10:45 PM","1"
"3D9.1C2D58C236","Observation","GRA - Lower Granite Dam Adult","6/17/2010","","","04","WEIR 732","140","2","GRA","","6/17/2010 12:10:20 PM","1"
"3D9.1C2D58C236","Observation","GRA - Lower Granite Dam Adult","6/17/2010","","","06","WEIR 731","140","3","GRA","","6/17/2010 12:10:07 PM","1"
"3D9.1C2D58C236","Observation","GRA - Lower Granite Dam Adult","6/17/2010","","","08","WEIR 730","140","4","GRA","","6/17/2010 12:09:53 PM","1"
"3D9.1C2D58C26F","Mark","LGRLDR - LGR - Release into the Adult Fish Ladder","7/5/2010","LGRLDR - LGR - Release into the Adult Fish Ladder","7/5/2010","NA","NA","0","NA","LGRLDR","7/5/2010 8:05:00 AM","7/5/2010 8:05:00 AM","1"
"3D9.1C2D58C26F","Observation","GRA - Lower Granite Dam Adult","7/5/2010","","","02","WEIR 733","140","1","GRA","","7/5/2010 12:25:25 PM","1"
"3D9.1C2D58C26F","Observation","GRA - Lower Granite Dam Adult","7/5/2010","","","04","WEIR 732","140","2","GRA","","7/5/2010 12:24:54 PM","1"
"3D9.1C2D58C26F","Observation","GRA - Lower Granite Dam Adult","7/5/2010","","","06","WEIR 731","140","3","GRA","","7/5/2010 12:24:44 PM","1"
"3D9.1C2D58C26F","Observation","GRA - Lower Granite Dam Adult","7/5/2010","","","08","WEIR 730","140","4","GRA","","7/5/2010 12:24:15 PM","1"
"3D9.1C2D58C2E0","Mark","LGRLDR - LGR - Release into the Adult Fish Ladder","5/29/2010","LGRLDR - LGR - Release into the Adult Fish Ladder","5/29/2010","NA","NA","0","NA","LGRLDR","5/29/2010 8:20:00 AM","5/29/2010 8:20:00 AM","1"
"3D9.1C2D58C2E0","Observation","GRA - Lower Granite Dam Adult","5/29/2010","","","02","WEIR 733","140","1","GRA","","5/29/2010 4:02:57 PM","1"
"3D9.1C2D58C2E0","Observation","GRA - Lower Granite Dam Adult","5/29/2010","","","04","WEIR 732","140","2","GRA","","5/29/2010 4:01:33 PM","1"
"3D9.1C2D58C2E0","Observation","GRA - Lower Granite Dam Adult","5/29/2010","","","06","WEIR 731","140","3","GRA","","5/29/2010 4:01:20 PM","1"
"3D9.1C2D58C2E0","Observation","GRA - Lower Granite Dam Adult","5/29/2010","","","07","WEIR 730","140","4","GRA","","5/29/2010 4:00:56 PM","1"
"3D9.1C2D58C2E4","Mark","LGRLDR - LGR - Release into the Adult Fish Ladder","6/18/2010","LGRLDR - LGR - Release into the Adult Fish Ladder","6/18/2010","NA","NA","0","NA","LGRLDR","6/18/2010 9:16:00 AM","6/18/2010 9:16:00 AM","1"
"3D9.1C2D58C2E4","Observation","GRA - Lower Granite Dam Adult","6/18/2010","","","02","WEIR 733","140","1","GRA","","6/18/2010 10:43:47 AM","1"
"3D9.1C2D58C2E4","Observation","GRA - Lower Granite Dam Adult","6/18/2010","","","04","WEIR 732","140","2","GRA","","6/18/2010 10:43:36 AM","1"
"3D9.1C2D58C2E4","Observation","GRA - Lower Granite Dam Adult","6/18/2010","","","06","WEIR 731","140","3","GRA","","6/18/2010 10:43:23 AM","1"
"3D9.1C2D58C2E4","Observation","GRA - Lower Granite Dam Adult","6/18/2010","","","07","WEIR 730","140","4","GRA","","6/18/2010 10:41:45 AM","1"
"3D9.1C2D58C2E4","Observation","SFG - SF Salmon at Guard Station Br.","7/4/2010","","","A6","IN-STREAM ARRAY","100","A","SFG","","7/4/2010 4:43:17 PM","1"
"3D9.1C2D58C413","Mark","LGRLDR - LGR - Release into the Adult Fish Ladder","6/1/2010","LGRLDR - LGR - Release into the Adult Fish Ladder","6/1/2010","NA","NA","0","NA","LGRLDR","6/1/2010 9:28:00 AM","6/1/2010 9:28:00 AM","1"
"3D9.1C2D58C413","Observation","GRA - Lower Granite Dam Adult","6/1/2010","","","02","WEIR 733","140","1","GRA","","6/1/2010 11:18:01 AM","1"
"3D9.1C2D58C413","Observation","GRA - Lower Granite Dam Adult","6/1/2010","","","04","WEIR 732","140","2","GRA","","6/1/2010 11:17:48 AM","1"
"3D9.1C2D58C413","Observation","GRA - Lower Granite Dam Adult","6/1/2010","","","06","WEIR 731","140","3","GRA","","6/1/2010 11:17:26 AM","1"
"3D9.1C2D58C413","Observation","GRA - Lower Granite Dam Adult","6/1/2010","","","08","WEIR 730","140","4","GRA","","6/1/2010 11:17:13 AM","1"
"3D9.1C2D58C413","Observation","KRS - SF Salmon River at Krassel Cr.","7/10/2010","","","04","IN-RIVER PASS-OVER MUX ARRAY","100","1","KRS","","7/10/2010 4:37:34 AM","1"
"3D9.1C2D58C413","Observation","SFG - SF Salmon at Guard Station Br.","7/7/2010","","","A2","IN-STREAM ARRAY","100","A","SFG","","7/7/2010 6:02:03 AM","1"
"3D9.1C2D58C48C","Mark","LGRLDR - LGR - Release into the Adult Fish Ladder","6/17/2010","LGRLDR - LGR - Release into the Adult Fish Ladder","6/17/2010","NA","NA","0","NA","LGRLDR","6/17/2010 9:02:00 AM","6/17/2010 9:02:00 AM","1"
"3D9.1C2D58C48C","Observation","GRA - Lower Granite Dam Adult","6/17/2010","","","02","WEIR 733","140","1","GRA","","6/17/2010 11:12:37 AM","1"
"3D9.1C2D58C48C","Observation","GRA - Lower Granite Dam Adult","6/17/2010","","","04","WEIR 732","140","2","GRA","","6/17/2010 11:12:27 AM","1"
"3D9.1C2D58C48C","Observation","GRA - Lower Granite Dam Adult","6/17/2010","","","06","WEIR 731","140","3","GRA","","6/17/2010 11:12:01 AM","1"
"3D9.1C2D58C48C","Observation","GRA - Lower Granite Dam Adult","6/17/2010","","","08","WEIR 730","140","4","GRA","","6/17/2010 11:11:53 AM","1"
"3D9.1C2D58C48C","Recapture","LOSTIW - Lostine River Weir","9/21/2010","LOSTIW - Lostine River Weir","7/9/2010","NA","NA","0","NA","LOSTIW","7/9/2010 12:00:00 AM","9/21/2010 12:00:00 PM","1"
"3D9.1C2D58C4B6","Mark","LGRLDR - LGR - Release into the Adult Fish Ladder","6/14/2010","LGRLDR - LGR - Release into the Adult Fish Ladder","6/14/2010","NA","NA","0","NA","LGRLDR","6/14/2010 7:55:00 AM","6/14/2010 7:55:00 AM","1"
"3D9.1C2D58C4B6","Observation","GRA - Lower Granite Dam Adult","6/14/2010","","","02","WEIR 733","140","1","GRA","","6/14/2010 10:29:26 AM","1"
"3D9.1C2D58C4B6","Observation","GRA - Lower Granite Dam Adult","6/14/2010","","","04","WEIR 732","140","2","GRA","","6/14/2010 10:28:55 AM","1"
"3D9.1C2D58C4B6","Observation","GRA - Lower Granite Dam Adult","6/14/2010","","","06","WEIR 731","140","3","GRA","","6/14/2010 10:28:22 AM","1"
"3D9.1C2D58C4B6","Observation","GRA - Lower Granite Dam Adult","6/14/2010","","","08","WEIR 730","140","4","GRA","","6/14/2010 10:27:40 AM","1"
"3D9.1C2D58C5CF","Mark","LGRLDR - LGR - Release into the Adult Fish Ladder","5/27/2010","LGRLDR - LGR - Release into the Adult Fish Ladder","5/27/2010","NA","NA","0","NA","LGRLDR","5/27/2010 9:19:00 AM","5/27/2010 9:19:00 AM","1"
"3D9.1C2D58C5CF","Observation","GRA - Lower Granite Dam Adult","5/27/2010","","","02","WEIR 733","140","1","GRA","","5/27/2010 3:11:45 PM","1"
"3D9.1C2D58C5CF","Observation","GRA - Lower Granite Dam Adult","5/27/2010","","","04","WEIR 732","140","2","GRA","","5/27/2010 3:11:34 PM","1"
"3D9.1C2D58C5CF","Observation","GRA - Lower Granite Dam Adult","5/27/2010","","","06","WEIR 731","140","3","GRA","","5/27/2010 3:11:20 PM","1"
"3D9.1C2D58C5CF","Observation","GRA - Lower Granite Dam Adult","5/27/2010","","","08","WEIR 730","140","4","GRA","","5/27/2010 3:10:34 PM","1"
"3D9.1C2D58C62F","Mark","LGRLDR - LGR - Release into the Adult Fish Ladder","6/26/2010","LGRLDR - LGR - Release into the Adult Fish Ladder","6/26/2010","NA","NA","0","NA","LGRLDR","6/26/2010 8:27:00 AM","6/26/2010 8:27:00 AM","1"
"3D9.1C2D58C62F","Observation","GRA - Lower Granite Dam Adult","6/26/2010","","","02","WEIR 733","140","1","GRA","","6/26/2010 2:33:16 PM","1"
"3D9.1C2D58C62F","Observation","GRA - Lower Granite Dam Adult","6/26/2010","","","04","WEIR 732","140","2","GRA","","6/26/2010 2:32:14 PM","1"
"3D9.1C2D58C62F","Observation","GRA - Lower Granite Dam Adult","6/26/2010","","","06","WEIR 731","140","3","GRA","","6/26/2010 2:30:47 PM","1"
"3D9.1C2D58C62F","Observation","GRA - Lower Granite Dam Adult","6/26/2010","","","08","WEIR 730","140","4","GRA","","6/26/2010 2:30:38 PM","1"
"3D9.1C2D58C62F","Observation","KRS - SF Salmon River at Krassel Cr.","7/11/2010","","","04","IN-RIVER PASS-OVER MUX ARRAY","100","1","KRS","","7/11/2010 11:37:38 PM","1"
"3D9.1C2D58C62F","Observation","SFG - SF Salmon at Guard Station Br.","7/9/2010","","","A2","IN-STREAM ARRAY","100","A","SFG","","7/9/2010 10:57:45 AM","1"
"3D9.1C2D58C700","Mark","LGRLDR - LGR - Release into the Adult Fish Ladder","6/17/2010","LGRLDR - LGR - Release into the Adult Fish Ladder","6/17/2010","NA","NA","0","NA","LGRLDR","6/17/2010 9:02:00 AM","6/17/2010 9:02:00 AM","1"
"3D9.1C2D58C700","Observation","GRA - Lower Granite Dam Adult","6/17/2010","","","02","WEIR 733","140","1","GRA","","6/17/2010 10:26:49 AM","1"
"3D9.1C2D58C700","Observation","GRA - Lower Granite Dam Adult","6/17/2010","","","04","WEIR 732","140","2","GRA","","6/17/2010 10:26:39 AM","1"
"3D9.1C2D58C700","Observation","GRA - Lower Granite Dam Adult","6/17/2010","","","06","WEIR 731","140","3","GRA","","6/17/2010 10:26:27 AM","1"
"3D9.1C2D58C700","Observation","GRA - Lower Granite Dam Adult","6/17/2010","","","08","WEIR 730","140","4","GRA","","6/17/2010 10:26:00 AM","1"
"3D9.1C2D58C71F","Mark","LGRLDR - LGR - Release into the Adult Fish Ladder","8/6/2010","LGRLDR - LGR - Release into the Adult Fish Ladder","8/6/2010","NA","NA","0","NA","LGRLDR","8/6/2010 9:16:00 AM","8/6/2010 9:16:00 AM","1"
"3D9.1C2D58C71F","Observation","GRA - Lower Granite Dam Adult","8/6/2010","","","02","WEIR 733","140","1","GRA","","8/6/2010 12:46:11 PM","1"
"3D9.1C2D58C71F","Observation","GRA - Lower Granite Dam Adult","8/6/2010","","","02","WEIR 733","140","1","GRA","","8/6/2010 12:51:39 PM","1"
"3D9.1C2D58C71F","Observation","GRA - Lower Granite Dam Adult","8/6/2010","","","04","WEIR 732","140","2","GRA","","8/6/2010 12:45:55 PM","1"
"3D9.1C2D58C71F","Observation","GRA - Lower Granite Dam Adult","8/6/2010","","","04","WEIR 732","140","2","GRA","","8/6/2010 12:51:42 PM","1"
"3D9.1C2D58C71F","Observation","GRA - Lower Granite Dam Adult","8/6/2010","","","06","WEIR 731","140","3","GRA","","8/6/2010 12:45:42 PM","1"
